    190        4 254.9580 4.720 -12000.000 102.278 29.277
    191      345 255.4850 4.716 -6000.000 102.278 29.277
    192     2253 255.8210 4.705 -18000.000 102.791 26.979
    193     1960 257.0380 4.743 0.000 102.825 23.252
    194        5 257.4600 4.720 -15000.000 102.278 29.277
    195      349 258.6480 4.716 -18000.000 102.278 29.277
    196        3 258.7220 4.720 -9000.000 102.278 29.277
    197     1961 258.7330 4.701 -3000.000 102.825 23.252
    198      344 258.9660 4.717 -3000.000 102.278 29.277
    199      347 259.0050 4.716 -12000.000 102.278 29.277
    200      979 259.8330 4.702 -18000.000 102.816 26.943
    201        2 259.9390 4.720 -6000.000 102.278 29.277
    202     1973 260.5650 4.704 -18000.000 102.232 27.938
    203      342 260.6290 4.720 -18000.000 102.224 27.983
    204     1962 260.7010 4.701 -6000.000 102.825 23.252
    205     1966 261.4130 4.700 -18000.000 102.825 23.252
    206        0 261.4390 4.754 0.000 102.278 29.277
    207     1963 262.0340 4.701 -9000.000 102.825 23.252
    208       13 262.0400 4.970 -18000.000 102.276 29.250
    209      346 262.7690 4.716 -9000.000 102.278 29.277
    210        5 263.3360 4.976 -15000.000 102.278 29.277
    211     1960 263.5900 4.743 0.000 102.825 23.252
    212     1961 264.1270 4.701 -3000.000 102.825 23.252
    213     1959 264.2060 5.115 -18000.000 102.834 23.278
    214      345 264.5230 4.716 -6000.000 102.278 29.277
    215      343 264.5440 4.750 0.000 102.278 29.277
    216      344 264.8230 4.717 -3000.000 102.278 29.277
    217     1962 266.2070 4.701 -6000.000 102.825 23.252
    218        3 267.0380 4.720 -9000.000 102.278 29.277
    219      979 267.1880 4.702 -18000.000 102.816 26.943
    220     1963 268.3610 4.701 -9000.000 102.825 23.252
    221      349 268.5770 5.128 -18000.000 102.278 29.277
    222     2253 268.7140 4.705 -18000.000 102.791 26.979
    223     1964 268.9800 4.701 -12000.000 102.825 23.252
    224        1 269.0450 4.976 -3000.000 102.278 29.277
    225     1959 269.6800 4.714 -18000.000 102.834 23.278
    226     1960 270.1300 4.975 0.000 102.825 23.252
    227      346 270.8080 4.716 -9000.000 102.278 29.277
    228       13 271.2640 5.259 -18000.000 102.276 29.250
    229        0 271.3040 4.754 0.000 102.278 29.277
    230     1962 271.3170 4.701 -6000.000 102.825 23.252
    231      342 271.3170 4.720 -18000.000 102.224 27.983
